"RelativePath","SizeBytes","LastWriteTime","Classification","Destination"
"module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md","881","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md"
"module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/11_EXTENSION_POINTS.md","780","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/11_EXTENSION_POINTS.md"
"module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md","2634","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md"
"module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/13_FREEZE_MANIFEST.md","844","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/13_FREEZE_MANIFEST.md"
"module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/CHANGELOG.md","198","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/CHANGELOG.md"
"module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/README.md","1813","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/README.md"
"module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/VERSION.md","204","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_23_Observability_Monitoring_Health_Engine_v1_0/VERSION.md"
"module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md","1587","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/00_EXECUTIVE_OVERVIEW.md"
"module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md","5540","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/01_ENTERPRISE_ARCHITECTURE_SPEC.md"
"module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md","3866","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/02_DOMAIN_MODEL_SPEC.md"
"module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md","881","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/03_WORKFLOW_STATE_MACHINE_SPEC.md"
"module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/04_CES_EVENT_CATALOG.md","5267","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/04_CES_EVENT_CATALOG.md"
"module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md","3676","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/05_CCS_CONFIGURATION_CATALOG.md"
"module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/06_API_CONTRACTS.md","2887","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/06_API_CONTRACTS.md"
"module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/07_PERMISSION_MATRIX.md","1293","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/07_PERMISSION_MATRIX.md"
"module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md","1250","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/08_AUDIT_SECURITY_COMPLIANCE_SPEC.md"
"module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/09_INTEGRATION_CONTRACTS.md","3496","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/09_INTEGRATION_CONTRACTS.md"
"module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md","893","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/10_REPORTING_ANALYTICS_SPEC.md"
"module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/11_EXTENSION_POINTS.md","792","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/11_EXTENSION_POINTS.md"
"module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md","2646","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/12_ACCEPTANCE_TEST_SCENARIOS.md"
"module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/13_FREEZE_MANIFEST.md","857","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/13_FREEZE_MANIFEST.md"
"module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/CHANGELOG.md","199","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/CHANGELOG.md"
"module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/README.md","1826","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/README.md"
"module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/VERSION.md","205","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_24_Internationalization_Localization_Engine_v1_0/VERSION.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/01_Architecture/Enterprise_Architecture_Specification.md","1831","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/01_Architecture/Enterprise_Architecture_Specification.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/01_Architecture/Module_Boundary_Map.md","807","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/01_Architecture/Module_Boundary_Map.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/02_Shared_Contracts/API_Contract_Conventions.md","814","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/02_Shared_Contracts/API_Contract_Conventions.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/02_Shared_Contracts/Global_Identifier_Standard.md","952","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/02_Shared_Contracts/Global_Identifier_Standard.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/02_Shared_Contracts/Shared_Error_Model.md","854","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/02_Shared_Contracts/Shared_Error_Model.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/03_Canonical_Model/Canonical_Data_Model.md","1034","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/03_Canonical_Model/Canonical_Data_Model.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/03_Canonical_Model/Tenant_Boundary_Standard.md","765","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/03_Canonical_Model/Tenant_Boundary_Standard.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/04_Event_Kernel/CES_Global_Event_Catalog.md","653","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/04_Event_Kernel/CES_Global_Event_Catalog.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/04_Event_Kernel/CES_Kernel_Envelope.md","926","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/04_Event_Kernel/CES_Kernel_Envelope.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/05_Config_Kernel/CCS_Global_Configuration_Catalog.md","754","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/05_Config_Kernel/CCS_Global_Configuration_Catalog.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/05_Config_Kernel/CCS_Kernel_Envelope.md","817","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/05_Config_Kernel/CCS_Kernel_Envelope.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/06_Security_Access/Permission_Boundary_Standard.md","543","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/06_Security_Access/Permission_Boundary_Standard.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/06_Security_Access/Privacy_Classification_Standard.md","485","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/06_Security_Access/Privacy_Classification_Standard.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/07_Dependency_Governance/Cross_Module_Contract_Registry.md","599","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/07_Dependency_Governance/Cross_Module_Contract_Registry.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/07_Dependency_Governance/Dependency_Rules.md","765","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/07_Dependency_Governance/Dependency_Rules.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/08_Compatibility_Versioning/Compatibility_Matrix.md","607","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/08_Compatibility_Versioning/Compatibility_Matrix.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/08_Compatibility_Versioning/Versioning_Migration_Rules.md","621","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/08_Compatibility_Versioning/Versioning_Migration_Rules.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/09_Observability_Audit/Audit_Envelope_Standard.md","773","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/09_Observability_Audit/Audit_Envelope_Standard.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/09_Observability_Audit/Trace_Correlation_Standard.md","577","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/09_Observability_Audit/Trace_Correlation_Standard.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/10_Testing_Acceptance/Acceptance_Criteria.md","678","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/10_Testing_Acceptance/Acceptance_Criteria.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/10_Testing_Acceptance/Test_Scenarios.md","849","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/10_Testing_Acceptance/Test_Scenarios.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/99_Release/ADR_Index.md","600","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/99_Release/ADR_Index.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/99_Release/FREEZE_MANIFEST.md","696","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/99_Release/FREEZE_MANIFEST.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/CHANGELOG.md","279","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/CHANGELOG.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/README.md","1963","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/README.md"
"module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/VERSION.md","208","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/module/Senior_Platform_Module_25_Platform_Kernel_Shared_Contracts_Cross_Module_Architecture_v1_0/VERSION.md"
"NEXT_TASK.md","645","2026-07-14T12:13:16","ACTIVE","NEXT_TASK.md"
"OFFER_MARKETPLACE_CONTRACT.md","41297","2026-07-13T20:05:45","ARCHIVE","_archive/documentation/20260714-124624/OFFER_MARKETPLACE_CONTRACT.md"
"OFFER_MARKETPLACE_IMPLEMENTATION_CONTRACT.md","42152","2026-07-13T21:38:40","ARCHIVE","_archive/documentation/20260714-124624/OFFER_MARKETPLACE_IMPLEMENTATION_CONTRACT.md"
"PHASE_0_5_ENTERPRISE_DOMAIN_MODEL_FREEZE.md","105253","2026-07-13T16:33:59","ARCHIVE","_archive/documentation/20260714-124624/PHASE_0_5_ENTERPRISE_DOMAIN_MODEL_FREEZE.md"
"PHASE_1_IMPLEMENTATION_PLAN.md","61607","2026-07-13T16:33:59","ARCHIVE","_archive/documentation/20260714-124624/PHASE_1_IMPLEMENTATION_PLAN.md"
"PROJECT_CONTINUATION.md","1870","2026-07-14T12:12:51","ACTIVE","PROJECT_CONTINUATION.md"
"README.md","2282","2026-07-13T16:33:59","ACTIVE","README.md"
"REPORT_1_CURRENT_SYSTEM_FORENSIC_ANALYSIS.md","42512","2026-07-13T17:42:21","ARCHIVE","_archive/documentation/20260714-124624/REPORT_1_CURRENT_SYSTEM_FORENSIC_ANALYSIS.md"
"REPORT_2_COMPLETION_ASSESSMENT.md","40945","2026-07-13T17:44:32","ARCHIVE","_archive/documentation/20260714-124624/REPORT_2_COMPLETION_ASSESSMENT.md"
"src/RUN_NATIVE_NO_VENV.md","4017","2026-07-13T16:34:00","ACTIVE","src/RUN_NATIVE_NO_VENV.md"
"src/SPRINT_1_VERIFICATION.md","8936","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/src/SPRINT_1_VERIFICATION.md"
"src/SPRINT_2_NATIVE_RUNTIME_VERIFICATION.md","17226","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/src/SPRINT_2_NATIVE_RUNTIME_VERIFICATION.md"
"src/SPRINT_2_VERIFICATION.md","13959","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/src/SPRINT_2_VERIFICATION.md"
"src/SPRINT_3A1_VERIFICATION.md","9063","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/src/SPRINT_3A1_VERIFICATION.md"
"src/SPRINT_3A2_VERIFICATION.md","6549","2026-07-13T16:34:00","ARCHIVE","_archive/documentation/20260714-124624/src/SPRINT_3A2_VERIFICATION.md"
"src/tests/visual/README.md","3044","2026-07-13T16:34:01","ACTIVE","src/tests/visual/README.md"
"src/ui/components/illustrations/README.md","4357","2026-07-13T16:34:01","ACTIVE","src/ui/components/illustrations/README.md"
"src/ui/docs/COMPONENT_GUIDE.md","4113","2026-07-13T16:34:01","ACTIVE","src/ui/docs/COMPONENT_GUIDE.md"
"src/ui/docs/DESIGN_SYSTEM.md","2864","2026-07-13T16:34:01","ACTIVE","src/ui/docs/DESIGN_SYSTEM.md"
"src/ui/docs/RTL_GUIDE.md","2980","2026-07-13T16:34:01","ACTIVE","src/ui/docs/RTL_GUIDE.md"
"src/ui/docs/THEME_ENGINE.md","3052","2026-07-13T16:34:01","ACTIVE","src/ui/docs/THEME_ENGINE.md"
"src/ui/docs/UI_ARCHITECTURE.md","3723","2026-07-13T16:34:01","ACTIVE","src/ui/docs/UI_ARCHITECTURE.md"
"src/ui/fonts/README.md","1781","2026-07-13T16:34:01","ACTIVE","src/ui/fonts/README.md"
"src/ui/SPRINT_3A_VERIFICATION.md","7198","2026-07-13T16:34:01","ARCHIVE","_archive/documentation/20260714-124624/src/ui/SPRINT_3A_VERIFICATION.md"
